date,abstract,title,link
None,"Congestion control in wireless sensor network (WSN) imposes significant challenges. Performance along with sustainability is crucial in a hostile and critical environment. The deployment of huge tiny sensor having constrained resources demands energy optimization and free channel. Traditional congestion control mechanisms are not sufficient to perform efficiently. Artificial Intelligence -based techniques are more prominent in recent years. However, these techniques are also parameter specific and do not come up with a general framework. In the current study various Artificial Intelligence-based congestion control techniques are analyzed and possible research gaps are identified. A critical analysis of state-of-the art techniques are considered which demands a shift from specific to general WSN congestion control framework.",A Critical Analysis of Artificial Intelligence Based Congestion Control Mechanisms in WSN,https://ieeexplore.ieee.org/document/9824422/
None,"The manuscript intends to provide holistic overview of AI based forward traversal path and backward traversal path. These path are obtained from a collection of web accesses, once the user session are identified. The proposed work contains an alternative approach to generate path traversal and reduced the forward and backward traversal Path.",AI Based Approach For Path Traversal,https://ieeexplore.ieee.org/document/10125529/
None,"The purpose of this project is to research on the connection of data changes between back and forth analyses, as well as an establishment of an objective and precise evaluation mode after using this medical equipment with artificial intelligence. Hence, suppose that meridians and organs in human bodies are the integral unity. Through the method of the energy adjustment, utilizing the detective process of A.I. Medical equipment aside from integrating the variation and verification of the Conscious Energy can be inspected and assisted during the situation of subject's working and learning as a basis and auxiliary therapy to analyze how civil physical and mental balance works. The value in this research is to promote a stable balance between the subject's body and mind in addition to work safety with an eye to prove that integration of human body and mind is the structure of coherence. Therefore, this research can be regarded as the foundation of integration theory on the subject's body and mind with a view to make sure one's physical and mental balance state.",An Efficiency Analysis of Artificial Intelligence Medical Equipment for Civil Use,https://ieeexplore.ieee.org/document/9203725/
None,"Sustainable development is among the greatest challenges of this century. Sustainability and development are apparently opposite. The traditional approaches try to manage the planet protection without taking the best from technology while eco-innovation focus mainly on smart transportation, smart use of energy and water and waste recycling. Many new concepts such as Smart, Intelligent, Green or Wise City were invented to promote ... old technology. All these initiatives use data bases and machine to machine communication. The AI approaches and techniques may be very useful not only for process optimization but also for simulation before doing and education of new behaviors. This talk will present the principal advantages of using AI for balancing planet protection and technological progress.",What technology for efficient support of sustainable development?,https://ieeexplore.ieee.org/document/7321643/
None,"In apparent, the artificial intelligence model is employed to predict the potential for unknown area. The Artificial Neural Network (ANN) consists of three layers such as the input layer, hidden layer and the output layer. Each five hidden layer of the artificial neural network consists of ten neurons. The various six types of training algorithm is applied in Artificial Neural Network (ANN) such as Scaled Conjugate Gradient (SCG), Resilient Algorithm (RA), Levenberg-Marquardt algorithm (LMA), Conjugate Gradient Algorithm (CGA), Broyden-Fletcher-Goldfarb-Shanno (BFGS) algorithm and Bayesian Regularization (BR) Algorithm. In these algorithms Levenberg-Marquardt algorithm (LMA) shows better in performance. In this research three input parameters are given to input layer namely solar irradiation, wind speed and temperature it has been processed in hidden layer to reveal output as voltage and current.",Design of an artificial intelligence model for predicting solar photovoltaic cells potential,https://ieeexplore.ieee.org/document/7582928/
None,"The sixth generation of radio mobile networks (6G) is expected to employ Artificial Intelligence (AI) to support this new network evolution. Along with the enabling technologies of its predecessor, namely edge computing and network slicing, AI will realize intelligent communication and networking, but at a high risk of severely increasing the demands on computing resources and the related carbon footprint. In order to avoid such a curse, this paper proposes an AI framework allowing to achieve tight proportionality between the workload produced by vertical applications and network slices, and the energy consumption induced in the infrastructure, and enabling beyond 5G stakeholders to become part of a green business model. The paper outlines a high-level architecture able to support the framework, as well as the role of the algorithms composing it. Results show that the proposed framework allows for energy savings over 100% while fulfilling the application requirements.",An AI Framework for Fostering 6G towards Energy Efficiency,https://ieeexplore.ieee.org/document/9934697/
None,"The integration of hybrid energy systems (HES) into the electric power grid is gaining traction due to the need of establishing a clean and sustainable energy system for satisfying the increasing load demand. Such integration enables integration of renewable energy sources in the form of HES that is scalable from small as well as large-scale integration. Nevertheless, the commonly preferred renewable energy sources (RESs), such as, solar and wind energy have significantly limited economic feasibility owing to their unpredictability and intermittency. Energy storage systems (ESSs) are among the key solutions to mitigate the impact of variable renewable energy sources on the grid by acting as an energy buffer. In this paper, a multi-period optimization technique is formulated for the appropriate scheduling of ESSs in a HES that acts as a model of a residential district consisting of several houses with installed PV systems and connections to the main electricity grid. To further verify the method's effectiveness, the results are obtained for both summer and winter season scenarios.",Multi-Period Optimization of Hybrid Energy Systems Using Mixed Integer Linear Programming,https://ieeexplore.ieee.org/document/10087807/
None,"With rapid growth and a higher standard of living, the demand for usable energy has increased tremendously over the last few decades, with the construction industry being one of the most notable examples. The energy efficiency of a building is influenced by a variety of factors, including the weather in the area, the structure characteristics, and how people use electricity. These algorithms can be used to generate a prediction model for smart building indoor temperature forecasting using the Internet of Things and several commonly used artificial intelligence algorithms, which can then be used to generate a prediction model for smart building outdoor temperature forecasting. It was necessary to employ freely accessible software tools in order to make geometric and sensory data available in a virtual reality application and to build the PMV and PPD indices. On a low-cost edge computing device, semi-automatic analysis of streaming thermal images from a non-intrusive sensor was performed in order to offer near real-time Mean Radiant Temperature (MRT)estimations. An experimental space that had been mechanically preconditioned was filled with a dynamic temperature environment, and a prototype of the system was employed in a series of trials. Results show that the data backs up the fact that the system output and the heat sensations felt under different settings are consistent.",Prediction of Heat Transfer in Smart Buildings using Internet of Things based Artificial Intelligence,https://ieeexplore.ieee.org/document/9885554/
None,"Energy is essential for the sustainable development of nations. Increasing population growth, along with expected increases in duration and intensity of extreme weather, can increase energy demands. There is the potential for further interruption if companies do not appropriately account for an increase in demand, especially with the state and federal agencies implementing a transition to clean energy production by the end of the decade. In order to assess energy demand with changing variables, we conduct energy demand analysis in a moderate emissions scenario in the residential sector that consumes the most energy of all energy sectors. We assess changes in energy demand by comparing results from the data mining / machine learning techniques of Support Vector Machines (SVM) and Artificial Neural Network (ANN). Our results are helpful in contributing to sustainable energy goals in line with smart environment initiatives via greenness and energy efficiency.",Analyzing Land Use Change and Climate Data to Forecast Energy Demand for a Smart Environment,https://ieeexplore.ieee.org/document/9741210/
None,"This paper focuses on minimizing energy consumption by servers in data centers. Server’s energy consumption can be impacted by numerous factors, such as the number of connected devices, the workload being processed, and the energy efficiency of the components.High energy consumption can be serious because of several reasons as it can impact the reliability of servers because high temperatures generated by energy consumption can lead to hardware failure and other technical issues. Therefore, reducing energy consumption in servers is important for improving the cost-effectiveness, sustainability, scalability, and reliability of data center operations. A type of reinforcement learning called Deep Q-Learning (DQL) can be used to address issues with server energy consumption. The basic idea behind DQL is to train an artificial agent, such as a neural network, to make decisions about energy consumption in real time. The agent is trained by frequently performing actions in a setting and earning rewards depending on the amount of energy consumed by specific actions. Over time, the agent learns which actions are most likely to lead to energy savings, and it can then be deployed to make real-time decisions about energy consumption in a server. Experimental results of the proposed research show an average of 66% power saving in the server’s consumption of energy using Deep Q-Learning (DQL).",AI Approach for Minimizing The Energy Consumption of Servers Using Deep-Q-Learning,https://ieeexplore.ieee.org/document/10126481/
None,"Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. Smart home computing focuses on “home” and combines related peripheral industries to jointly promote smart home services, including smart appliances, home entertainment, home health care and security monitoring, to build a safe and secure, energy-saving, sustainable and comfort residential living environment. Twenty years have passed. When we look back, there is still no clear definition of “intelligence at home.” Philips Inc., a leading consumer electronics company, ever said that intelligence should include sensing, connected, learning, adaptation, and ease to interact. Smart applications and services are still in the development stage; till now, they are not all capable of these five intelligent characteristics.In this talk, the speaker would like to present a topic, “smart home with soft-intelligence, IoT and AI,” with many scenarios that differ from traditional usages which require tedious manual operations. From my personal point of view, I will propose four technical directions, i.e., home networking, context awareness, recognization and user interface, which I personally call “enabling technologies and effects” to build a smart home. To ease of understanding, the speaker will present a set of practical design, development and services for realizing some interesting cases with various networked devices and sensors in home computing contexts. It is believed that the prospect of smart home services could provide better user experience, and also inspires new and future applications and services in ubiquitous home network environments.","Smart Home with Software Intelligence, IoT and AI",https://ieeexplore.ieee.org/document/9268213/
None,"Electricity or what some call as the miracle of modern technology is considered as a nightmare in Lebanon due to the shortage in supply, high cost and environmental impact. This indignation can be treated by the new trend in power systems integrating hybrid sources, smart meters, reliable grid, fair fees and efficient management. This new development is facing lot of challenges throughout its modules or layers. Different artificial intelligent algorithms and techniques are introduced to integrate the hybrid power generation sources, control & management system and smart metering with client oversight. These modules are heavily dependent on information communications that makes it exposed to cyber security threats. In this paper, we will propose a real applicable solution for a complete system from design, hybrid power source selection, AI techniques options to cyber security plan. Our novel design ensures full sustainable energy production with no pollution or waste production and least running cost.",AI to Preserve Energy and Environment,https://ieeexplore.ieee.org/document/9988899/
None,"The objective of this research is to Present the use of Digital Twin. Internet of Things and Intelligence Technology to Intelligently Develop The Energy Management Potential of Campuses By using Digital Twin to manage energy consumption, it enables the creation of work and life on campus, whether it is personal. Teachers and students, including those with disabilities, have a better quality of life. Living on campus is more comfortable Collect energy consumption data, organizations to manage power management systems, reduce energy consumption, simplify management in all departments, and reduce campus costs. It can transparently monitor energy consumption and use educational equipment on campus, especially cost and expenditure management, and sustainable energy consumption, as well as management. Control usage data, energy consumption results, and budget allocations related to educational institutions can create reliability in managing information about electrical energy and energy competency assessment results, and can be recorded and controlled in Digital Twin that can be as if it were with a control center. IoT and Cloud Computing are also integrated with AI systems embedded in state-of-the-art equipment for use in environmental management and intelligent energy management. As well as creating new energy models and management that can resolve future emergencies by controlling virtual energy within the organization from outside anytime, anywhere.","IoT, AI and Digital Twin For Smart Campus",https://ieeexplore.ieee.org/document/9910286/
None,"Smart agriculture researchers bring numerous tools and prospects to the farm ecosystem to improve its productivity and, mainly, its sustainability. Artificial Intelligence (AI) is widely used in precision agriculture as Internet of Things (IoT) technologies have brought a huge volume of data to exploit to provide useful insights for farmers such as weather prediction, pest development detection, or harvest time estimation. AI algorithms are mostly executed in the cloud due to their inherent computing constraints, thus requiring the different sensors to offload their data to the appropriate server. Depending on the amount and volume of data exchanged, the need for computer offloading may induce privacy, security, and latency issues in addition to weighting on the sensor’s battery consumption as wireless transmission methods have a high-energy demand. To overcome this difficulty, recent research has tried to bring AI computation closer to the end device with edge or fog computing and more recently with the Tiny Machine Learning (TinyML) paradigm that aims to embed the AI algorithm directly into the sensor’s microcontroller. In that context, this paper proposes a prototype of smart sensor capable of detecting fruits presence with TinyML. We then study the energy consumption of our system in different IoT scenarios.",TinyML Smart Sensor for Energy Saving in Internet of Things Precision Agriculture platform,https://ieeexplore.ieee.org/document/9829675/
None,"Permanently increasing penetration of converter-interfaced generation and renewable energy sources (RESs) makes modern electrical power systems more vulnerable to low probability and high impact events, such as extreme weather, which could lead to severe contingencies, even blackouts. These contingencies can be further propagated to neighboring energy systems over coupling components/technologies and consequently negatively influence the entire multi-energy system (MES) (such as gas, heating and electricity) operation and its resilience. In recent years, machine learning-based techniques (MLBTs) have been intensively applied to solve various power system problems, including system planning, or security and reliability assessment. This paper aims to review MES resilience quantification methods and the application of MLBTs to assess the resilience level of future sustainable energy systems. The open research questions are identified and discussed, whereas the future research directions are identified.",On Machine Learning-Based Techniques for Future Sustainable and Resilient Energy Systems,https://ieeexplore.ieee.org/document/9844246/
None,"Household photovoltaic (HPV) prosumers and the community photovoltaic (CPV) system have been growing rapidly with the development of the sustainable technology. The uncertainties of these distributed renewable energy resources bring a significant challenge to the design of power-market mechanism and the energy dispatch of the power system for promoting energy efficiency. It is essential to develop a novel efficient energy management strategy for addressing this challenge from the perspective of community prosumers. Accordingly, a risk aversion energy sharing model based on a devised local energy market is presented. A stochastic game is established to minimize prosumers' energy costs and the weighted conditional value-at-risk of energy sharing loss of uncertain CPV through optimal energy sharing profiles. The household loads and HPV outputs are considered as stochastic parameters in the game model. Moreover, a sample weighted average approximation (SWAA) method is proposed for a better estimation of the stochastic game while the SWAA equilibrium is obtained by a relaxation method-based algorithm with theoretical proof. In addition, the blockchain technology is introduced as a distributed and secure way to facilitate the energy sharing model. The case studies show the efficiency of the proposed energy sharing model and the algorithm.",Prosumer Community: A Risk Aversion Energy Sharing Model,https://ieeexplore.ieee.org/document/8681426/
None,"The control of temperature and humidity is the key technology for planting bacteria. The process requires the air conditioning system to provide a constant temperature and humidity environment for the growth of bacteria for 24 hours. The process of cultivating bacteria consumes a lot of Air conditioning costs. We hope to respond to energy-saving policies. Renewable energy is currently a step forward for all countries in the world. To the non-nuclear homeland, the main development of improving power quality and efficiency. Through this research, we provide the future use of agricultural artificial intelligence and bacterial culture environment to help the development of industries in various fields and achieve sustainable development while taking into account ecological balance and energy conservation. The results obtained through the actual verification are as follows. The demand IoT controller studies the ""energy-saving efficiency of the culture room"" and the ""quantity demand load"". The experimental results show an energy-saving efficiency of 25%, or even 1/3 of the total load to effectively control the load consumption.",Research on Energy-Saving Efficiency of the Air-Conditioning Host in Agricultural Plant Bacteria Room,https://ieeexplore.ieee.org/document/9829483/
None,"Addressing concerns about security of energy supply, sustainability and climate change drives the shift towards greener economies based on a combination of energy efficiency and renewable energy systems. Although this transition is accelerating, many economic and technical challenges remain. The development of hybrid energy systems that combine two or more renewable sources have the potential to provide more cost effective and reliable renewable energy fraction when the appropriate size and combination of systems are utilized. This paper presents a methodology that employs artificial intelligence tools for data analysis in order to design and optimize systems that deliver low grade thermal energy to buildings and industrial applications operating in the Irish cool marine climate. The methodology uses measured weather and thermal energy consumption data from both a public building and an industrial process between 2008 and 2009. Results demonstrate significant capital cost reduction with multi-source hybrid systems and improved performance.",Intelligent analysis and design of heat pump based hybrid renewable energy systems operating in the Irish cool marine climate,https://ieeexplore.ieee.org/document/6114247/
None,"Global events in recent years have shown how, for both small and large communities, it is important to ensure mobility of people and goods safer and more respectful of environmental balance. The “Smart Urban Mobility Management” (S.U.M.Ma) Project is designed in this direction. The pilot project, which takes place into the Municipality of Artena, aims to design and test highly innovative tools such as drones, H-D (High Definition) smart cameras, IoT (Internet of Things) Sensors on 5G network and AI (Artificial Intelligence) tools, by integrating environmental datasets, information systems and local databases and taking into account the mobility of traffic flows, the energy efficiency and the control of environmental parameters. In this paper, the general structure of the system architecture has been presented, and the traffic model of the Municipality of Artena has been developed and preliminarily calibrated, with “surrogate” flows. Furthermore, the algorithms for the post-processing of the traffic flows and real-time updating of the traffic model have been introduced. Although the project is still in the closing phase, the results obtained so far show that the proposed system is easily replicable in other Municipalities and it could be an effective tool for the increasingly green and smart management of modern communities.",Smart Urban Mobility Management project: a concrete step towards more sustainable and connected communities,https://ieeexplore.ieee.org/document/9990394/
None,"The rapidly growing computing systems, such as AI server cluster, IoT devices etc. are facing increasing energy expenditure pressure and the warning of carbon footprint. Designing eco-friendly computing systems which integrated renewable energy sources have attracted considerable attentions recently. Existing schemes either incur green energy efficiency degradation or sacrifice workload performance. This paper proposes REcache (Renewable Energy cache), a sustainable energy management scheme to efficiently utilize green energy for computing systems. Compared to previous proposals, we present a dedicated circuit and energy-aware management policies to coordinate energy harvesting, power management and workload scheduling. We evaluate our scheme through both prototyping and simulation. The experimental results show that the REcache could effectively improve the energy availability 10%, workload performance 5% for different workloads on average.",REcache: Efficient Sustainable Energy Management Circuits and Policies for Computing Systems,https://ieeexplore.ieee.org/document/8702515/
None,"We examine the computational energy requirements of different systems driven by the geometrical scaling law (known as Moore's law or Dennard Scaling for geometry) and increasing use of Artificial Intelligence/ Machine Learning (AI/ML) over the last decade. With more scientific and technology applications based on data-driven discovery, machine learning methods, especially deep neural networks, have become widely used. In order to enable such applications, both hardware accelerators and advanced AI/ML methods have led to the introduction of new architectures, system designs, algorithms, and software. Our analysis of energy trends indicates three important observations: 1) Energy efficiency due to geometrical scaling is slowing down; 2) The energy efficiency at the bit-level does not translate into efficiency at the instruction-level, or at the system-level for a variety of systems, especially for large-scale AI/ML accelerators or supercomputers; 3) At the application level, general-purpose AI/ML methods can be computationally energy intensive, off-setting the gains in energy from geometrical scaling and special purpose accelerators. Further, our analysis provides specific pointers for integrating energy efficiency with performance analysis for enabling high-performance and sustainable computing in the future.","Trends in Energy Estimates for Computing in AI/Machine Learning Accelerators, Supercomputers, and Compute-Intensive Applications",https://ieeexplore.ieee.org/document/9926296/
None,"In this paper, artificial neural network (ANN) based Levenberg-Marquardt (LM), Bayesian Regularization (BR) and Scaled Conjugate Gradient (SCG) algorithms are deployed in maximum power point tracking (MPPT) energy harvesting in solar photovoltaic (PV) system to forge a comparative performance analysis of the three different algorithms. A comparative analysis among the algorithms in terms of the performance of handling the trained dataset is presented. The MATLAB/Simulink environment is used to design the maximum power point tracking energy harvesting system and the artificial neural network toolbox is utilized to analyze the developed model. The proposed model is trained with 1000 dataset of solar irradiance, temperature, and voltages. Seventy percent data is used for training, while 15% data is employed for validation, and 15% data is utilized for testing. The trained datasets error histogram represents zero error in the training, validation, and test phase of data matching. The best validation performance is attained at 1000 epochs with nearly zero mean squared error where the trained data set is converged to the best training results. According to the results, the regression and gradient are 1, 1, 0.99 and 0.000078, 0.0000015739 and 0.26139 for Levenberg-Marquardt, Bayesian Regularization and Scaled Conjugate Gradient algorithms, respectively. The momentum parameters are 0.0000001 and 50000 for Levenberg-Marquardt and Bayesian Regularization algorithms, respectively, while the Scaled Conjugate Gradient algorithm does not have any momentum parameter. The Scaled Conjugate Gradient algorithm exhibit better performance compared to Levenberg-Marquardt and Bayesian Regularization algorithms. However, considering the dataset training, the correlation between input-output and error, the Levenberg-Marquardt algorithm performs better.",A Comparative Performance Analysis of ANN Algorithms for MPPT Energy Harvesting in Solar PV System,https://ieeexplore.ieee.org/document/9481908/
None,"Due to the overwhelming increase in the electrical and electronic products every year the rate of discarding older or damaged electrical or electronics products has also increased. Proper disposal or recycling of the discarded products of Electrical and Electronic waste is of major concern for research as it contains some harmful substances. There are several literatures being reported for extraction of electronic waste using different methods. Electro chemical, Pyrometallurgical, Hydrometallurgical and Bioleaching are the most enhancing methods to extract metals. Among all these methods, electrochemical is one of the most efficient method reported. (80-95) % of the metal extraction is reported in former mentioned method by using different electrolytes. Additionally, different combinations of electrodes are used to separately extract the metals from E-Waste after the pretreatment and chemical leaching of the Waste. To identify the best efficient electro chemical methods and its challenges for extraction of metals from e-waste, a literature review of research papers has been carried out during the period between 2010 to 2019. This work will conclude the comparative analysis of all these methods for extraction of metals from e-waste based on some factors like: Energy efficiency, Environment friendliness, Economical and Efficient extraction of metals.",AI based Sustainable Approach for Metal Extraction from E-Waste: A Comprehensive literature review,https://ieeexplore.ieee.org/document/9316121/
None,"Energy management became an essential mindset toward sustainability. Analyzing energy demand rates facilitates the adoption of efficient energy management solutions. Moreover, forecasting future energy demand is needed to support decision makers in long-term strategic planning. Hence, energy consumption prediction using Artificial Intelligence (AI) becomes an important research field recently. However, forecasting models need to be trained on rich data to provide precise predictions. It sometimes can be difficult as irregularities could have very low frequency in the data. Therefore, this research paper proposes an innovative data construction framework to enhance the performance of AI-based energy demand forecasting solutions using Digital Twin Technology (DT). Nowadays, DT becomes an emerging technology in the industrial and energy sectors. In this research study, DT technology is utilized in constructing an extensive dataset that covers various scenarios to train AI models. This approach reduces the overestimation and underestimation of the prediction model and ensures the model generalization. In addition, the research study considers the impact of different external factors such as climatic factors, socioeconomic factors, etc. As a part of the framework, the performance of the trained models will be evaluated and validated using cross-validation and other evaluation metrics.",A framework application for improving energy demand forecasting using digital twining,https://ieeexplore.ieee.org/document/9740092/
None,"Transportation facility or automotive service enterprise location is an interesting and important issue. To improve transportation efficiency, many researchers have addressed the traditional facility location allocation (FLA) problem, e.g., the FLA problem with the minimum transportation cost or the maximum obtained profit. However, with the improvement of saving energy awareness and the enhancement of environmental concerns, energy efficient and low carbon emission should be considered as key factors influencing the FLA problem. To handle this issue via a more practical method, this work proposes a sustainable location issue for an automotive service enterprise. That is, by taking the vehicle inspection station as a typical automotive service enterprise and an example, this work presents new energy-efficient models of its sustainable location with carbon constraints. An artificial fish swarm algorithm is proposed to solve the proposed models. Some numerical examples are given to illustrate the proposed models and testify the effectiveness of the algorithm.",Energy-Efficient Models of Sustainable Location for a Vehicle Inspection Station With Emission Constraints,https://ieeexplore.ieee.org/document/6935022/
None,The following topics are dealt with: power aware computing; multiprocessing systems; learning (artificial intelligence); energy consumption; energy conservation; power consumption; network-on-chip; graphics processing units; resource allocation; low-power electronics.,All-day Workshop: Power/Energy Management at Extreme Scale Workshop,https://ieeexplore.ieee.org/document/8752154/
None,"This paper proposes the application of artificial intelligence techniques for the identification of thermal anomalies that occur in a photovoltaic system due to malfunctions or faults, with the aim to limit the energy production losses by detecting faults at an early stage. The proposed approach is based on a Thermographic Non-Destructive Test conducted with Unmanned Aerial Vehicles equipped with a thermal imaging camera, which allows the detection of abnormal operating conditions without interrupting the normal operation of the PV system rapidly and cost-effectively. The thermographic images and videos are automatically inspected using a Convolutional Neural Network, developed by an open-source tool. The developed system was applied to 4 PV plants in northern Italy, with a total size of 1.2 MW<inf xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">p</inf>, detecting the layout of thermal anomalies with an accuracy ok 100% thanks to the pre-processing procedure used by the authors. The proposed methodology enables non-expert users to inspect the PV modules and results in a 98.3% reduction in manual image inspection time.",Thermal anomalies detection in a photovoltaic plant using artificial intelligence: Italy case studies,https://ieeexplore.ieee.org/document/9584494/
None,"The amount of greenhouse gases that are produced by our activities is a carbon footprint. In the United States, the total carbon footprint of a human is 16 tonnes and average electricity consumption is 5300kWh per year which makes a major part of this footprint, The average is closer to 4 tonnes worldwide. The average global carbon footprint per year needs to drop below 2 tonnes by 2050 to have the greatest chance of preventing a 2 ° C spike in global temperatures. Electricity is one of the most efficient and viable option for powering the appliances, cars and even industries with now even cars switching to electric engines it is not going to leave us for a long time unlike the fossil fuels because it can also use renewable sources for its production. Increasing population and more and more use of electricity is creating a need to use it in most efficient manner and it can be done with the help of machine learning and IoT. In this research study it was found that a lot of electricity gets wasted when it's not in use affecting our environment which can be reduced by turning off those appliances and using them smartly by using AI.",AI Application for the Sustainable Development to Reduce Carbon Footprint,https://ieeexplore.ieee.org/document/9702511/
None,"A building’s structural mass does provide inherent thermal storage capabilities. Through the application of sector coupling energy resources, e.g., combined heat and power plants or power-to-heat, the building mass can provide flexibility to the electric power system. Within this work, a mathematical model of a building inertia thermal energy storage is proposed to allow integration into optimized smart grid control for real-world applications. It is shown how necessary model parameters can be obtained using multiple linear regression based on measurable building data. Thereby, the nonlinear characteristics of external conditions influencing the storage operation, such as outside temperature and solar irradiation, are transformed into weighted linear factors. The possibility of the ceiling surface temperature serving as a proxy for measuring the current state of energy is demonstrated. This allows real-world implementation using minimal additional hardware. Within a case study, the potential of using building storage in optimized smart grid control with sector coupling assets of a Virtual Power Plant is analyzed. The utilization of building storage compared to conventionally used hot water tanks is presented, and cost benefits for both Virtual Power Plant and building operator are shown.",Integration of Building Inertia Thermal Energy Storage into Smart Grid Control,https://ieeexplore.ieee.org/document/9203238/
None,"Inflation is not a friend particularly when one tries to avoid wasting money for a few major outlays, such as buying a house or financing a comfortable retirement. In the world of finance, stock commerce is one of the essential activities for the growth and prosperity of the nation by giving a good chance to the commerce and the individuals to invest capital. Earlier, buying and selling of stocks were solely based on human conscience with luck or guessing and without understanding the background details of the stock. It was more kind of betting or gambling. The main aim of this proposed work is to make people understand the importance of investing in the share market for the opulence of a nation. Moreover, this proposed method reduces the risk of losing money in the stock market by hybridizing 2 of the most popular stock market prediction techniques i.e., Auto-Regressive Integrated Moving Average (ARIMA) and Long Short Term Memory (LSTM) with conditional weights determined using the logistic regression using Artificial Intelligence. This aids the decision making process like which stocks to buy/sell at what price at that particular instance. However, no proposed work was found directly indicating the approach that combines these monetary technical indicators with more than one machine learning algorithm. Yet, efficient results were observed as compared to some other proposed approaches as we merged more than one method to predict the same stock price.",Stock Market Strengthens Economy And Strengthened by AI to Minimize Risk,https://ieeexplore.ieee.org/document/9358909/
None,"Over the past two years, the spread of COVID-19 has spurred the use of information and communication technologies (ICT) in aid of healthcare. The need to guarantee continuity to care has promoted research and industry activities aimed at developing solutions for the digitalization of the procedures to be performed to provide health services, even in emergency scenarios. Digital collection, transmission, and processing of health data represent the starting point for fulfilling this innovation process but also bring heterogeneous challenges. These motivations led to the elaboration of this work, which analyzes innovative and technological tools for the development of digital health (eHealth) through the collection of multisectoral literature, produced thanks to the cooperation of varied research groups, thus providing a multidisciplinary survey. Since digital health is expected to be one of the leading applications of the sixth-generation (6G) wireless cellular networks, this paper covers the related telecommunications aspects. Furthermore, the exploitation of artificial intelligence paradigms to elaborate massive amounts of biological data is examined. Given the extreme sensitivity of health data, this paper also investigates security and privacy issues. In particular, the main techniques and approaches to guarantee security properties (i.e., anonymity, responsibility, authentication, confidentiality, integrity, non-repudiation, and revocability) are studied. Applications involving innovative electromagnetic systems for healthcare and assisted living services are described to provide an example of an eHealth scenario leveraging ICT. Finally, the telemedicine-related regulations of the European Commission are analyzed, with particular reference to the General Data Protection Regulation (GDPR).",The Next Generation of eHealth: A Multidisciplinary Survey,https://ieeexplore.ieee.org/document/9996365/
None,"This article proposes a novel application method, inverse application of artificial intelligence (IAAI) for the control of power electronic converter systems. The proposed method can give the desired control coefficients/references in a simple way because, compared to conventional methods, IAAI only relies on a data-driven process with no need for an optimization process or substantial derivations. Noting that the IAAI approach uses artificial intelligence to provide feasible coefficients/references for the power converter control, rather than building a new controller. After illustrating the IAAI concept, a conventional application method of artificial neural network is discussed, an optimization-based design. Then, a two-source-converter microgrid case is studied to choose the best droop coefficients via the optimization-based approach. After that, the proposed IAAI method is employed for the same microgrid case to quickly find good droop coefficients. Furthermore, the IAAI method is applied to a modular multilevel converter (MMC) case, extending the MMC operation region under unbalanced grid faults. In the MMC case, both simulation and experimental online tests validate the operation, feasibility, and practicality of IAAI.",Inverse Application of Artificial Intelligence for the Control of Power Converters,https://ieeexplore.ieee.org/document/9900426/
None,"The utilization of renewable energy sources such as PV and wind power has become imperative due to the increase of carbon dioxide emissions, which leads to the increase in global temperature and the negative consequences of climate change. As a result, renewable energy sources are constantly gaining popularity to be integrated in power systems to create hybrid power plants (HPPs). However, HPPs come with great complications due to the uncertainty in renewable energy output, which has given rise to the need for a reliable and effective energy dispatch management system for HPPs. In this paper, a two-stage machine learning (ML) based energy dispatch management system for HPPs is designed to control renewable energy sources (PV and wind power), reserve energy sources (energy storage systems) and backup energy sources (diesel, fuel cells, auxiliary loads, etc.). The system aims to minimize the power variance in the HPPs to achieve peak shaving and valley filling. The first stage aims to forecast the power output of renewable energy sources, as well as the load demand. The second stage aims to coordinate the energy output of the reserve and backup sources to achieve the required objective. Different ML techniques were compared to find the highest performing ML algorithm to achieve the required objective of the system, where long short-term memory (LSTM) provided the highest results with an average mean squared error of 0.005 and an average explained variance score of 0.9. The results of the management system verify the effectiveness of the system for the management of the energy dispatch in HPPs, through the successful flattening of the load curve of the HPP, which increases the reliability of the power system with the integration of renewable energy sources. Also, the system was shown to be robust against the uncertainty of the PV and wind power output, and the load demand.",An Intelligent Two-Stage Energy Dispatch Management System for Hybrid Power Plants: Impact of Machine Learning Deployment,https://ieeexplore.ieee.org/document/10038701/
None,"While the pressure significantly increases in acting towards energy efficiency of communication networks, there is the ever-increasing demand for faster data rates and higher capacities to support a plethora of applications across all industrial and societal sectors driven by exponential traffic growth. Besides, there is a growing concern towards the adverse impacts of climate change, scarcity of raw materials, the rising cost of energy, as well as inequity and bias in the use of technology. Therefore, in addition to the conventional KPIs, key dimensions to be considered for now and in the future is the environmental footprint, energy consumption, resource usage, as well as, inclusivity and fairness. The paper discusses the opportunities, design aspects, challenges and tradeoffs to improve energy efficiency and responsible use of technology, in building sustainable networks for the future.",Design for sustainability - an imperative for future mobile networks,https://ieeexplore.ieee.org/document/10041347/
